"HIP","HD","RAhms","DEdms","RA(ICRS)","DE(ICRS)","pmRA","pmDE","Glon","Glat","d(pc)","ePARX/PARX","V","e_V","V_src","B-V","e_B-V","B-V_src","Mv","e_Mv","CombMag","V-K","e_V-K","K_src","Lbol_src","Lbol","e_Lbol","SpType","CLASS","SPECTAG","EEID(AU)","EEID(mas)","FPB-Earth","V-Earth(mag)","Teff","Teff_src","R*(Rsun)","R_src","M*(Msun)","M_src"
90147,"___","18 23 48.07","-05 08 57.3",275.95029765,-5.14924146,290.26,-406.66,25.1849,3.7673,25.78,0.08,11.16,0,"G",1.38,0,"G",9.1,0.17,"___",3.69,0.02,"2MASS","V-K",0.06,0.17,"___","MAINSEQ","K",0.24,9.28,2.02E-09,32.9,3888,"V-K",0.53,"Turnbull",0.48,"Turnbull"
21421,29139,"04 35 55.20","+16 30 35.1",68.98000195,16.50976164,62.78,-189.36,180.9714,-20.2481,20.43,0.02,0.87,0.01,"G",1.54,0.01,"G",-0.68,0.04,"___",3.69,0.05,"LOW, F. J. <AP. J., 139, 1130> STELLAR PHOTOMETRY AT 10 MICRONS","V-K",469.49,0.06,"K5III","GIANT","GIANT",21.67,1060.42,2.46E-13,32.39,3889,"V-K",47.7,"Turnbull",4.84,"Turnbull"
21884,"___","04 42 16.10","+57 42 31.8",70.56710257,57.70882819,-77.14,-531.78,150.0322,7.5539,29.85,0.09,11.37,0.01,"G",1.43,0.02,"G",9,0.23,"___",3.68,0.03,"2MASS","V-K",0.06,0.23,"M:          ","___","___",0.25,8.4,1.84E-09,33.21,3892,"V-K",0.55,"Turnbull",0.49,"Turnbull"
22424,"___","04 49 32.87","-14 47 20.0",72.38697629,-14.78888051,-206.46,-286.32,213.1792,-33.5578,24.8,0.06,10.88,0.01,"G",1.42,0.01,"G",8.91,0.14,"___",3.68,0.02,"2MASS","V-K",0.07,0.14,"K7","MAINSEQ","K",0.26,10.52,1.7E-09,32.81,3893,"V-K",0.57,"Turnbull",0.5,"Turnbull"
117886,"___","23 54 46.33","-21 46 29.4",358.69304607,-21.77482015,-42.92,128.48,52.4182,-76.0494,24.26,0.06,10.81,0.01,"Koen",1.46,0.01,"Koen",8.88,0.16,"___",3.68,0.04,"2MASS","V-K",0.07,0.16,"M0","MAINSEQ","M",0.26,10.92,1.64E-09,32.77,3893,"V-K",0.58,"Turnbull",0.51,"Turnbull"
99550,"___","20 12 09.34","-12 53 33.7",303.03891089,-12.8926907,195.17,-192.07,30.1007,-23.6415,23.61,0.07,11.3,0.01,"G",1.42,0.02,"G",9.43,0.16,"___",3.68,0.02,"2MASS","V-K",0.04,0.16,"___","MAINSEQ","M",0.2,8.65,2.77E-09,32.69,3898,"V-K",0.45,"Turnbull",0.44,"Turnbull"
109537,"___","22 11 17.11","+41 00 52.8",332.82130935,41.01466674,-207.31,231.37,93.1298,-12.4094,22.74,0.05,11.11,0.01,"G",1.46,0.02,"G",9.33,0.13,"___",3.68,0.02,"2MASS","V-K",0.05,0.13,"M2","MAINSEQ","M",0.21,9.44,2.51E-09,32.61,3898,"V-K",0.47,"Turnbull",0.45,"Turnbull"
80440,"___","16 25 13.37","-21 56 11.5",246.30568812,-21.93654138,-574.06,-341.08,354.8257,18.7436,18.27,0.04,10.38,0.01,"Koen",1.45,0.01,"Koen",9.07,0.11,"___",3.68,0.02,"2MASS","V-K",0.06,0.11,"K5","MAINSEQ","K",0.24,13.09,2.02E-09,32.11,3898,"V-K",0.52,"Turnbull",0.48,"Turnbull"
35495,"___","07 19 30.99","+32 49 51.4",109.87910788,32.83093125,433.19,-345.22,185.3481,19.7922,19.39,0.04,10.05,0.14,"VT",1.42,0.01,"G",8.61,0.23,"___",3.67,0.14,"2MASS","V-K",0.09,0.27,"M2:","MAINSEQ","M",0.3,15.38,1.3E-09,32.27,3898,"V-K",0.65,"Turnbull",0.54,"Turnbull"
54803,"___","11 13 10.31","+00 14 21.5",168.29297305,0.23931283,-414.56,-193.79,257.6021,54.2254,25.37,0.05,10.3,0.01,"Koen",1.45,0.01,"Koen",8.27,0.13,"___",3.67,0.03,"2MASS","V-K",0.12,0.13,"M0:","MAINSEQ","M",0.35,13.77,9.47E-10,32.85,3898,"V-K",0.77,"Turnbull",0.58,"Turnbull"
84212,"___","17 12 51.16","-05 07 25.3",258.21317676,-5.12368193,189.07,-695.06,16.39,19.2041,19.96,0.07,11.62,0.01,"Koen",1.48,0.01,"Koen",10.12,0.17,"___",3.67,0.03,"2MASS","V-K",0.02,0.18,"K","MAINSEQ","K",0.15,7.49,5.16E-09,32.34,3899,"V-K",0.33,"Turnbull",0.38,"Turnbull"
93072,"___","18 57 32.59","-19 02 47.9",284.3857915,-19.04663555,97.63,115.16,16.4844,-9.8583,23.82,0.07,10.67,0,"G",1.44,0,"G",8.79,0.16,"*",3.67,0.02,"2MASS","V-K",0.08,0.16,"___","MAINSEQ","M",0.28,11.55,1.53E-09,32.71,3899,"V-K",0.6,"Turnbull",0.52,"Turnbull"
105090,202560,"21 17 17.71","-38 51 52.5",319.32379676,-38.86457451,-3259,-1146.99,3.9085,-44.2644,3.95,0,6.69,0,"G",1.4,0,"G",8.71,0.01,"___","___","___","___","B-V",0.08,0.1,"K9.0V","MAINSEQ","M",0.28,71.05,1.47E-09,28.77,3901,"B-V",0.51,"Takeda",0.56,"Takeda"
66587,"___","13 38 58.63","-06 14 10.9",204.74430485,-6.23635436,97.39,-183.67,323.6861,54.7084,23.57,0.05,10.72,0.01,"Koen",1.44,0.01,"Koen",8.86,0.13,"___",3.67,0.03,"2MASS","V-K",0.07,0.13,"K5","MAINSEQ","K",0.26,11.22,1.65E-09,32.68,3902,"V-K",0.58,"Turnbull",0.51,"Turnbull"
4223,"___","00 53 53.00","+45 56 39.8",13.47081918,45.9444,303.7,69.82,123.3763,-16.9252,26.81,0.06,11.11,0.01,"G",1.44,0.02,"G",8.97,0.15,"___",3.67,0.02,"2MASS","V-K",0.06,0.16,"M2","MAINSEQ","M",0.25,9.41,1.82E-09,32.96,3904,"V-K",0.55,"Turnbull",0.49,"Turnbull"
74815,"___","15 17 21.23","-27 59 49.8",229.33844896,-27.99716807,-64.34,5.83,338.228,24.6969,29.43,0.11,11.05,0.01,"Koen",1.39,0.01,"Koen",8.7,0.27,"___",3.66,0.03,"2MASS","V-K",0.08,0.27,"___","MAINSEQ","K",0.28,9.53,1.47E-09,33.13,3904,"V-K",0.61,"Turnbull",0.52,"Turnbull"
91489,"___","18 39 32.17","+30 09 56.3",279.88404496,30.16562779,-92.64,-170.88,59.2336,15.6091,26.35,0.04,10.91,0.19,"VT",1.23,0.19,"BVT-G-Red",8.81,0.28,"___",3.66,0.19,"2MASS","V-K",0.07,0.34,"~              ","___","___",0.27,10.28,1.57E-09,32.92,3907,"V-K",0.59,"Turnbull",0.51,"Turnbull"
59198,"___","12 08 22.77","-00 28 56.7",182.09485495,-0.48241351,-963.32,-90.07,280.6341,60.5117,26.12,0.07,11.25,0.01,"G",1.41,0.02,"G",9.16,0.17,"___",3.66,0.04,"2MASS","V-K",0.05,0.17,"M1","MAINSEQ","M",0.23,8.79,2.19E-09,32.9,3908,"V-K",0.5,"Turnbull",0.47,"Turnbull"
79755,147379,"16 16 43.50","+67 14 19.1",244.18123674,67.23863768,-497.89,85.88,99.8994,39.4691,10.69,0.01,8.61,0.01,"G",1.41,0.01,"G",8.47,0.03,"___",3.66,0.02,"2MASS","V-K",0.1,0.04,"M0Vvar","MAINSEQ","M",0.32,29.65,1.15E-09,30.96,3908,"V-K",0.54,"Takeda",0.59,"Takeda"
55915,"___","11 27 38.62","+03 58 35.8",171.91091146,3.97661615,-84.93,10.11,258.4437,59.4046,28.87,0.06,10.65,0.01,"G",1.4,0.02,"G",8.35,0.14,"___",3.66,0.03,"2MASS","V-K",0.11,0.14,"K7          ","___","___",0.33,11.59,1.03E-09,33.12,3908,"V-K",0.73,"Turnbull",0.57,"Turnbull"
77518,329879,"15 49 38.29","-47 36 30.7",237.40952424,-47.60851789,58.84,-393.49,331.2868,5.2114,27.14,0.07,11.15,0,"G",1.42,0.01,"G",8.98,0.15,"___",3.66,0.02,"2MASS","V-K",0.06,0.16,"M0","MAINSEQ","M",0.25,9.2,1.85E-09,32.98,3910,"V-K",0.54,"Turnbull",0.49,"Turnbull"
48502,"___","09 53 28.18","-31 45 07.0",148.36739891,-31.75193178,-157.03,-119.28,264.2735,17.4513,24.13,0.04,10.22,0.12,"VT",1.38,0.02,"G",8.31,0.2,"___",3.65,0.12,"2MASS","V-K",0.12,0.24,"M0V","MAINSEQ","M",0.34,14.1,9.98E-10,32.72,3912,"V-K",0.74,"Turnbull",0.58,"Turnbull"
82724,"___","16 54 31.73","-62 24 00.8",253.63222815,-62.40023361,294.47,205.48,327.3183,-11.6988,3.7,0.16,11.77,0.01,"Koen",1.39,0.01,"Koen",13.93,0.39,"___","___","___","___","B-V",0,0.4,"Mp          ","___","___",0.05,13.72,4.49E-08,30.14,3916,"B-V",0.11,"Turnbull",0.22,"Turnbull"
82694,"___","16 54 12.36","+11 54 50.1",253.55148651,11.9139137,-544.83,315.73,30.6052,31.3593,19.47,0.04,10.74,0.01,"Koen",1.44,0.01,"Koen",9.29,0.11,"___",3.64,0.02,"2MASS","V-K",0.05,0.11,"M1","MAINSEQ","M",0.21,11.02,2.51E-09,32.24,3916,"V-K",0.47,"Turnbull",0.45,"Turnbull"
10037,"___","02 09 10.59","-16 20 23.2",32.29411376,-16.33978445,517.26,79.2,185.994,-69.0132,29.9,0.06,10.89,0.01,"G",1.39,0.01,"G",8.51,0.15,"___",3.64,0.02,"2MASS","V-K",0.1,0.16,"K7","MAINSEQ","K",0.31,10.33,1.21E-09,33.18,3916,"V-K",0.67,"Turnbull",0.55,"Turnbull"
115680,"___","23 26 12.06","+08 53 35.9",351.55025,8.89331651,519.2,211.67,90.1404,-48.4763,23.27,0.05,10.53,0.01,"Koen",1.46,0.01,"Koen",8.69,0.11,"___",3.64,0.02,"2MASS","V-K",0.08,0.12,"sdM:","MAINSEQ","M",0.28,11.99,1.48E-09,32.6,3920,"V-K",0.6,"Turnbull",0.52,"Turnbull"
43790,"___","08 55 07.60","+01 32 56.6",133.78164853,1.54904637,45.83,-1044.3,226.7028,28.0019,19.79,0.04,9.99,0,"G",1.37,0.01,"G",8.51,0.09,"___",3.64,0.03,"2MASS","V-K",0.1,0.09,"M1","MAINSEQ","M",0.31,15.6,1.21E-09,32.28,3920,"V-K",0.67,"Turnbull",0.55,"Turnbull"
23518,"___","05 03 22.63","+53 07 55.9",75.84430666,53.13220642,1304.13,-1537.29,155.5166,7.0223,13.62,0.03,9.96,0.01,"G",1.39,0.02,"G",9.29,0.07,"___","___","___","___","B-V",0.04,0.12,"M0","MAINSEQ","M",0.21,15.56,2.57E-09,31.44,3921,"B-V",0.46,"Turnbull",0.45,"Turnbull"
116936,"___","23 42 10.74","-02 34 34.4",355.54473674,-2.57623383,-192.64,-259.06,85.9543,-60.3768,22.1,0.05,10.29,0.01,"Koen",1.37,0.01,"Koen",8.57,0.11,"___",3.64,0.12,"2MASS","V-K",0.07,0.16,"M0","MAINSEQ","M",0.27,12.36,1.55E-09,32.32,3921,"V-K",0.59,"Turnbull",0.51,"Turnbull"
4967,"___","01 03 40.03","+40 51 30.7",15.91679114,40.85852326,121.83,-167.16,125.4246,-21.954,29.9,0.07,10.96,0.25,"VT",1.4,0.25,"BVT-Red",8.58,0.4,"___",3.64,0.25,"2MASS","V-K",0.09,0.47,"M              ","___","___",0.3,9.97,1.3E-09,33.18,3921,"V-K",0.65,"Turnbull",0.54,"Turnbull"
66492,"___","13 37 51.43","+48 08 18.3",204.46429347,48.1384157,-234.24,-139.14,102.7267,67.1281,22.14,0.04,9.77,0,"G",1.38,0.01,"G",8.04,0.09,"*",3.63,0.02,"2MASS","V-K",0.15,0.1,"M0...","MAINSEQ","M",0.38,17.23,7.94E-10,32.52,3923,"V-K",0.83,"Turnbull",0.61,"Turnbull"
100490,"___","20 22 41.11","-58 17 04.6",305.67127784,-58.28460393,757.9,-434.81,339.0475,-34.7005,19.39,0.04,10.58,0.01,"Koen",1.45,0.01,"Koen",9.15,0.09,"___",3.63,0.03,"2MASS","V-K",0.05,0.1,"M","MAINSEQ","M",0.23,11.75,2.23E-09,32.21,3924,"V-K",0.49,"Turnbull",0.47,"Turnbull"
70956,127339,"14 30 48.47","-08 38 44.7",217.70194441,-8.64575059,-1269.37,-241.19,340.3513,46.8789,16.99,0.02,9.39,0.01,"Koen",1.42,0.01,"Koen",8.24,0.07,"___",3.63,0.02,"2MASS","V-K",0.12,0.07,"K5/M0V","MAINSEQ","K",0.35,20.41,9.61E-10,31.94,3924,"V-K",0.75,"Turnbull",0.58,"Turnbull"
87322,162283,"17 50 34.05","-06 02 59.9",267.64187182,-6.04996555,-26.05,-131.4,20.4266,10.6174,21.79,0.05,10.15,0.01,"Koen",1.43,0.01,"Koen",8.46,0.12,"___",3.63,0.02,"2MASS","V-K",0.1,0.12,"K5","MAINSEQ","K",0.31,14.31,1.19E-09,32.47,3925,"V-K",0.67,"Turnbull",0.55,"Turnbull"
67808,"___","13 53 27.65","+12 56 39.1",208.36522264,12.94418695,-153.1,-646.24,351.6354,69.7092,20.95,0.04,9.78,0,"G",1.37,0,"G",8.17,0.08,"___",3.63,0.02,"2MASS","V-K",0.13,0.08,"M0","MAINSEQ","M",0.36,17.13,8.97E-10,32.4,3925,"V-K",0.78,"Turnbull",0.59,"Turnbull"
1006,"___","00 12 33.39","+21 42 50.9",3.13913761,21.71414164,189.12,-289.73,111.0702,-40.2604,27.94,0.08,11.67,0.01,"G",1.48,0.02,"G",9.44,0.19,"___",3.63,0.03,"2MASS","V-K",0.04,0.19,"~              ","___","___",0.2,7.17,2.88E-09,33.02,3926,"V-K",0.43,"Turnbull",0.44,"Turnbull"
31148,"___","06 32 08.55","-27 01 56.0",98.03563085,-27.03222883,400.46,-244.21,235.5795,-15.8968,26.62,0.06,11.42,0.01,"G",1.36,0.02,"G",9.29,0.15,"___",3.63,0.03,"2MASS","V-K",0.05,0.15,"M","MAINSEQ","M",0.21,8.04,2.52E-09,32.92,3927,"V-K",0.46,"Turnbull",0.45,"Turnbull"
89517,"___","18 16 02.19","+13 54 52.6",274.00913002,13.91460796,100.63,-500.97,41.583,14.0379,18.18,0.03,10.18,0,"G",1.4,0.01,"G",8.88,0.07,"___",3.62,0.03,"2MASS","V-K",0.07,0.08,"M0","MAINSEQ","M",0.26,14.21,1.73E-09,32.08,3929,"V-K",0.56,"Turnbull",0.5,"Turnbull"
15771,"___","03 23 15.67","-49 59 41.2",50.8153004,-49.99477031,233.23,261.7,261.6649,-53.1681,19.48,0.08,10.24,0,"G",1.39,0,"G",8.79,0.19,"___",3.62,0.04,"2MASS","V-K",0.07,0.2,"K0          ","___","___",0.27,13.81,1.6E-09,32.23,3931,"V-K",0.58,"Turnbull",0.51,"Turnbull"
99916,"___","20 16 21.84","-02 04 07.9",304.09098707,-2.06886921,290.66,-33.85,41.051,-19.7885,26.6,0.07,11.16,0.01,"G",1.42,0.01,"G",9.04,0.16,"___",3.61,0.02,"2MASS","V-K",0.06,0.16,"___","MAINSEQ","M",0.24,9.02,2.01E-09,32.9,3934,"V-K",0.52,"Turnbull",0.48,"Turnbull"
4012,"___","00 51 28.10","+58 18 03.8",12.86707054,58.3010422,1566.84,405.19,122.9359,-4.5707,18.51,0.05,10.66,0.01,"G",1.36,0.02,"G",9.32,0.12,"___",3.61,0.02,"2MASS","V-K",0.04,0.12,"M2","MAINSEQ","M",0.21,11.35,2.62E-09,32.12,3935,"V-K",0.45,"Turnbull",0.45,"Turnbull"
96121,"___","19 32 37.79","+00 34 38.8",293.15745654,0.57745578,219.74,23.23,38.1864,-8.8876,22.46,0.04,10.41,0.01,"Koen",1.44,0.01,"Koen",8.65,0.1,"___",3.61,0.03,"2MASS","V-K",0.08,0.1,"M1","MAINSEQ","M",0.28,12.67,1.42E-09,32.53,3935,"V-K",0.61,"Turnbull",0.53,"Turnbull"
66222,"___","13 34 21.41","+04 40 03.7",203.58921648,4.66770016,153.78,-123.82,329.3139,65.3173,21.32,0.03,9.95,0,"G",1.39,0,"G",8.31,0.07,"___",3.61,0.02,"2MASS","V-K",0.11,0.08,"M0.5V:","MAINSEQ","M",0.34,15.74,1.03E-09,32.42,3935,"V-K",0.72,"Turnbull",0.57,"Turnbull"
114954,"___","23 17 00.03","-23 23 44.5",349.25011153,-23.39570599,308.11,-243.27,37.6087,-68.3584,21.34,0.04,10.86,0,"G",1.4,0.01,"G",9.21,0.08,"___",3.61,0.03,"2MASS","V-K",0.05,0.09,"K7","MAINSEQ","K",0.22,10.33,2.38E-09,32.42,3938,"V-K",0.47,"Turnbull",0.46,"Turnbull"
58099,"___","11 54 57.33","+28 44 18.1",178.73887315,28.73834845,193.13,-322.61,202.2942,77.4287,29.12,0.07,10.61,0.2,"VT",1.36,0,"G",8.29,0.35,"___",3.61,0.2,"2MASS","V-K",0.11,0.4,"M0V","MAINSEQ","M",0.34,11.62,1.01E-09,33.1,3938,"V-K",0.73,"Turnbull",0.57,"Turnbull"
62687,111631,"12 50 43.58","-00 46 01.8",192.68160072,-0.76716459,-28.77,-397.85,302.5518,62.1041,10.57,0.01,8.47,0.01,"Koen",1.42,0.01,"Koen",8.35,0.03,"___",3.61,0.02,"2MASS","V-K",0.11,0.04,"M0V","MAINSEQ","M",0.33,30.78,1.09E-09,30.88,3938,"V-K",0.7,"Turnbull",0.56,"Turnbull"
109812,"___","22 14 31.55","+27 51 14.0",333.63147589,27.85389824,-216.18,533.3,85.4104,-23.3594,20.1,0.04,10.33,0.03,"G",1.43,0.05,"G",8.81,0.11,"___",3.6,0.04,"2MASS","V-K",0.07,0.12,"M0","MAINSEQ","M",0.26,13.17,1.65E-09,32.29,3940,"V-K",0.57,"Turnbull",0.51,"Turnbull"
11452,15285,"02 27 45.81","+04 25 53.6",36.9408789,4.43156925,87.29,240,162.9902,-50.793,17.14,0.02,8.72,0.05,"VT",1.4,0,"G",7.55,0.09,"*",3.61,0.05,"2MASS","V-K",0.23,0.1,"M0V","MAINSEQ","M",0.47,27.69,5.13E-10,31.94,3940,"V-K",1.02,"Turnbull",0.68,"Turnbull"
59780,106549,"12 15 26.96","-31 05 38.2",183.8623293,-31.09394854,145.03,-57.72,293.9296,31.1479,21.4,0.05,9.78,0.07,"VT",1.38,0.01,"G",8.13,0.18,"*",3.6,0.07,"2MASS","V-K",0.13,0.19,"K5V","MAINSEQ","K",0.36,16.92,8.8E-10,32.42,3943,"V-K",0.78,"Turnbull",0.59,"Turnbull"
73194,"___","14 57 33.26","-06 19 47.0",224.38858481,-6.32972484,20.44,-212.54,349.9465,44.7251,24.5,0.11,11.43,0.01,"G",1.41,0.02,"G",9.48,0.27,"___",3.59,0.04,"2MASS","V-K",0.04,0.28,"M0          ","___","___",0.19,7.91,3.07E-09,32.71,3946,"V-K",0.41,"Turnbull",0.43,"Turnbull"
9749,"___","02 05 23.43","-28 04 14.7",31.34762968,-28.07075687,340.02,422.12,220.5078,-73.6043,23.24,0.05,10.88,0.01,"Koen",1.39,0.01,"Koen",9.04,0.12,"___",3.6,0.27,"2MASS","V-K",0.06,0.3,"K","MAINSEQ","K",0.25,10.78,1.84E-09,32.71,3946,"V-K",0.54,"Turnbull",0.49,"Turnbull"
6626,"___","01 25 01.65","-32 51 05.3",21.25687634,-32.85148015,232.65,147.85,253.1739,-80.7511,25.14,0.04,9.8,0.02,"G",1.42,0.03,"G",7.8,0.11,"*",3.59,0.03,"2MASS","V-K",0.18,0.11,"___","MAINSEQ","M",0.42,16.75,6.51E-10,32.77,3947,"V-K",0.9,"Turnbull",0.64,"Turnbull"
6342,"___","01 21 29.16","+24 19 50.0",20.3715087,24.33054693,341.96,6.75,131.6306,-38.0331,25.95,0.07,10.7,0.01,"G",1.42,0.02,"G",8.63,0.17,"___",3.59,0.03,"2MASS","V-K",0.08,0.17,"M2","MAINSEQ","M",0.29,11.06,1.4E-09,32.83,3948,"V-K",0.61,"Turnbull",0.53,"Turnbull"
26335,245409,"05 36 30.99","+11 19 40.8",84.12913389,11.32800602,-2.56,-57.6,194.0066,-10.9909,11.24,0.01,8.84,0.01,"Koen",1.44,0.01,"Koen",8.59,0.04,"___",3.59,0.06,"2MASS","V-K",0.08,0.07,"K7","MAINSEQ","K",0.29,25.8,1.37E-09,31,3948,"V-K",0.55,"Takeda",0.59,"Takeda"
13065,"___","02 47 55.98","+28 42 44.1",41.98326175,28.71224846,-166.37,13.72,151.7173,-27.5688,27.43,0.07,11.07,0.01,"G",1.46,0.01,"G",8.88,0.16,"___",3.59,0.03,"2MASS","V-K",0.07,0.16,"K8","MAINSEQ","K",0.26,9.32,1.77E-09,32.95,3950,"V-K",0.55,"Turnbull",0.5,"Turnbull"
55119,"___","11 17 07.37","-27 48 48.0",169.28071594,-27.81334682,205.34,-75,278.6681,30.5767,17.69,0.02,9.76,0.01,"Koen",1.41,0.01,"Koen",8.52,0.06,"___",3.59,0.02,"2MASS","V-K",0.09,0.07,"M0V","MAINSEQ","M",0.3,16.86,1.3E-09,31.97,3952,"V-K",0.64,"Turnbull",0.54,"Turnbull"
42601,"___","08 40 57.78","-46 14 28.7",130.24073979,-46.24131446,60.79,-220.7,264.9949,-2.6507,27.25,0.04,10.53,0.01,"G",1.36,0.01,"G",8.35,0.09,"___",3.59,0.03,"2MASS","V-K",0.11,0.09,"M1V:","MAINSEQ","M",0.33,11.93,1.09E-09,32.93,3952,"V-K",0.69,"Turnbull",0.56,"Turnbull"
38594,"___","07 54 11.08","-25 18 13.2",118.54615276,-25.30366157,-299.79,200.26,242.4027,1.2979,19.41,0.03,9.72,0.01,"Koen",1.39,0.01,"Koen",8.27,0.07,"___",3.58,0.02,"2MASS","V-K",0.11,0.08,"M","MAINSEQ","M",0.33,17.07,1.05E-09,32.16,3954,"V-K",0.71,"Turnbull",0.57,"Turnbull"
77725,"___","15 52 08.39","+10 52 30.2",238.03497734,10.8750532,-267.3,-238.36,20.9553,44.5996,22.47,0.03,9.36,0.01,"Koen",1.42,0.01,"Koen",7.61,0.08,"*",3.58,0.09,"2MASS","V-K",0.2,0.12,"M2","MAINSEQ","M",0.45,20.05,5.69E-10,32.47,3954,"V-K",0.96,"Turnbull",0.66,"Turnbull"
69824,"___","14 17 24.35","+45 26 40.3",214.3514386,45.44452103,45.54,-15.59,85.557,64.9475,19.01,0.02,10.18,0.18,"VT",1.39,0,"G",8.79,0.23,"___",3.58,0.18,"2MASS","V-K",0.07,0.3,"M0","MAINSEQ","M",0.27,13.99,1.63E-09,32.15,3955,"V-K",0.57,"Turnbull",0.51,"Turnbull"
20302,"___","04 21 00.35","-35 51 20.7",65.25146766,-35.85573936,242.4,3.49,237.6651,-45.0146,29.03,0.05,10.69,0.01,"G",1.39,0.01,"G",8.38,0.11,"___",3.58,0.02,"2MASS","V-K",0.1,0.11,"___","MAINSEQ","K",0.32,11.07,1.12E-09,33.07,3955,"V-K",0.68,"Turnbull",0.56,"Turnbull"
69485,"___","14 13 31.13","-06 57 33.5",213.37970418,-6.95931422,111.33,136.9,336.1315,50.5453,19.36,0.03,10.14,0.01,"Koen",1.44,0.01,"Koen",8.7,0.09,"___",3.58,0.02,"2MASS","V-K",0.08,0.09,"M0","MAINSEQ","M",0.27,14.18,1.53E-09,32.18,3956,"V-K",0.58,"Turnbull",0.52,"Turnbull"
33805,"___","07 01 06.38","+59 49 59.7",105.27659697,59.83325319,-166.28,9.97,156.3887,24.3991,23.32,0.05,10.93,0.01,"G",1.48,0.02,"G",9.09,0.13,"___",3.58,0.02,"2MASS","V-K",0.05,0.13,"M0","MAINSEQ","M",0.23,9.89,2.17E-09,32.59,3958,"V-K",0.49,"Turnbull",0.47,"Turnbull"
109095,"___","22 05 57.13","+08 13 08.5",331.48804757,8.21903517,8.63,11.95,68.3915,-36.5723,27.83,0.12,11.14,0.01,"G",1.39,0.02,"G",8.92,0.28,"___",3.57,0.02,"2MASS","V-K",0.06,0.28,"M0          ","___","___",0.25,8.98,1.85E-09,32.97,3959,"V-K",0.53,"Turnbull",0.49,"Turnbull"
66459,"___","13 37 28.54","+35 43 04.5",204.36891163,35.71790527,319.53,-58.56,76.998,76.9704,10.94,0.01,9.06,0.01,"G",1.39,0.01,"G",8.87,0.04,"___",3.57,0.02,"2MASS","V-K",0.07,0.04,"M9","MAINSEQ","M",0.26,23.39,1.77E-09,30.94,3959,"V-K",0.54,"Turnbull",0.5,"Turnbull"
66675,118926,"13 40 07.36","-04 11 14.2",205.03065332,-4.18727591,-385.78,482.23,325.3567,56.5499,14.8,0.02,9.61,0,"G",1.38,0,"G",8.76,0.04,"___",3.57,0.02,"2MASS","V-K",0.07,0.04,"K5V","MAINSEQ","K",0.27,18.15,1.6E-09,31.6,3959,"V-K",0.57,"Turnbull",0.51,"Turnbull"
21553,232979,"04 37 40.64","+52 53 41.2",69.41931771,52.89476987,305.2,-475.59,153.2351,3.8868,10.11,0.01,8.62,0.01,"G",1.42,0.01,"G",8.6,0.03,"___",3.57,0.02,"2MASS","V-K",0.08,0.04,"K8V","MAINSEQ","K",0.29,28.63,1.38E-09,30.77,3959,"V-K",0.61,"Turnbull",0.53,"Turnbull"
67090,"___","13 45 04.80","+17 47 23.6",206.27001884,17.78989211,451.03,-1831.59,358.6707,74.5022,13.24,0.01,9.75,0.01,"Koen",1.44,0.01,"Koen",9.14,0.04,"___",3.57,0.02,"2MASS","V-K",0.05,0.04,"___","MAINSEQ","M",0.22,16.69,2.37E-09,31.32,3961,"V-K",0.47,"Turnbull",0.46,"Turnbull"
55052,"___","11 16 07.00","-30 10 42.2",169.02915001,-30.17838603,-306.59,86.67,279.554,28.3302,23.21,0.05,10.38,0.15,"VT",1.29,0.15,"BVT-Red",8.55,0.26,"___",3.57,0.15,"2MASS","V-K",0.09,0.3,"K7Vk           ","___","___",0.3,12.73,1.32E-09,32.57,3961,"V-K",0.63,"Turnbull",0.54,"Turnbull"
70849,"___","14 29 18.60","-46 27 48.0",217.32751069,-46.46332289,-46.68,-202.92,319.9681,13.1456,23.57,0.05,10.38,0.01,"Koen",1.42,0.01,"Koen",8.51,0.12,"___",3.57,0.03,"2MASS","V-K",0.09,0.13,"K5","MAINSEQ","K",0.3,12.84,1.26E-09,32.62,3961,"V-K",0.64,"Turnbull",0.54,"Turnbull"
6351,"___","01 21 33.63","-41 39 19.1",20.39010873,-41.65529478,1238.97,-455.84,281.8328,-74.216,16.71,0.03,10.13,0.01,"Koen",1.4,0.01,"Koen",9.02,0.07,"___",3.57,0.02,"2MASS","V-K",0.06,0.07,"K5","MAINSEQ","K",0.24,14.13,2.07E-09,31.84,3962,"V-K",0.5,"Turnbull",0.48,"Turnbull"
53580,"___","10 57 39.15","+69 35 47.3",164.41310433,69.59647402,-630,56.19,136.382,44.4423,22.82,0.04,10.28,0,"G",1.35,0.01,"G",8.49,0.08,"___",3.57,0.02,"2MASS","V-K",0.09,0.09,"M0","MAINSEQ","M",0.3,13.31,1.25E-09,32.54,3962,"V-K",0.64,"Turnbull",0.54,"Turnbull"
55718,"___","11 24 59.87","+40 00 12.8",171.24944172,40.00356544,-110.87,-17.17,171.6846,67.9627,23.04,0.03,10.3,0.12,"VT",1.36,0.02,"G",8.49,0.19,"___",3.57,0.12,"2MASS","V-K",0.09,0.22,"M0","MAINSEQ","M",0.3,13.19,1.25E-09,32.56,3962,"V-K",0.64,"Turnbull",0.54,"Turnbull"
